event	E	sd	signal/noise	char_func_max
CMTSOLUTION_200801011855A	2.01109050738	0.145163004406	34.5380187406	-0.899993994384
CMTSOLUTION_200801040729A	0.852440258379	0.199623559405	8.7603774353	0.671202705823
CMTSOLUTION_200801051101A	0.915088204305	0.0739039996128	193.073794053	0.972911051592
CMTSOLUTION_200801051144A	0.909543315376	0.0728945422921	90.7231568778	0.962828378384
CMTSOLUTION_200801060514A	2.26329142356	0.223163107721	67.7350985797	0.664835782007
CMTSOLUTION_200801090826A	0.88060776181	0.0626798246092	364.47044796	0.976120766331
CMTSOLUTION_200801091440A	0.757602579738	0.0398737534939	10.1980989035	0.9819134788
CMTSOLUTION_200801100137A	1.13499621921	0.0210187691447	51.6065289654	0.915266366659
CMTSOLUTION_200801202026A	0.924272287675	0.0347145563463	14.9973988398	0.972027346352
CMTSOLUTION_200801221714A	0.564074606251	0.0505653735318	17.1705610245	0.96861039128
CMTSOLUTION_200801300732A	0.845909962669	0.0561522622105	53.7847167523	0.963129237015
CMTSOLUTION_200802041701A	0.837513169172	0.0541179337009	46.5300229674	0.934497917073
CMTSOLUTION_200802080938A	0.839813271236	0.0457406001583	746.034336291	0.993360002815
CMTSOLUTION_200802091833A	0.780436654101	0.0609936778959	49.845055825	0.947369990571
CMTSOLUTION_200802101222A	0.872824153192	0.0667591071804	261.898024329	0.984091975364
CMTSOLUTION_200802121250A	0.866884935616	0.0639589542423	82.1972342364	0.975020518906
CMTSOLUTION_200802131958A	0.833321854094	0.0550847286043	131.570648967	0.985298379209
CMTSOLUTION_200802141009A	1.78160676387	0.133707926966	281.391889072	0.928576985681
CMTSOLUTION_200802141208A	NOT FOUND	NOT FOUND	12.1474123177	0.376635790175
CMTSOLUTION_200802161445A	0.950069014151	0.0691430141927	48.3436922792	0.990353936627
CMTSOLUTION_200802200808A	0.976030388995	0.086669826131	873.150556271	0.866388927719
CMTSOLUTION_200802201827A	1.19672507601	0.0315117776323	95.7160481893	0.803796911707
CMTSOLUTION_200802210246A	0.796278505286	0.0656071523442	213.570877801	0.983051705869
CMTSOLUTION_200802211416A	0.986189672011	0.0754753859317	26.593096921	0.967646697231
CMTSOLUTION_200802231557A	0.700205249809	0.0240997911249	113.880301244	0.86777162406
CMTSOLUTION_200802241446A	0.821620277481	0.0218414438019	19.6209333465	0.859829188679
CMTSOLUTION_200802250836A	0.960410127351	0.0635801727051	142.591557694	0.912205506784
CMTSOLUTION_200802251806A	1.11251297586	0.0559106737355	44.8723733533	0.935451359962
CMTSOLUTION_200802252102A	1.04025542827	0.0922109279839	30.2960394126	0.915109872136
CMTSOLUTION_200802270654A	0.65830916045	0.0293377075041	15.5099430629	0.923042939375
CMTSOLUTION_200803030237A	1.09546577269	0.0509386711849	10.3261844178	0.904334199944
CMTSOLUTION_200803030931A	0.84279453224	0.0462761422943	278.358085828	0.990558235206
CMTSOLUTION_200803031349A	0.90034943254	0.055879330152	23.3499490074	0.883873600523
CMTSOLUTION_200803031411A	0.896664713156	0.0434363387134	40.0686313111	0.828190188961
CMTSOLUTION_200803131328A	0.896753457713	0.053315190509	10.3220920361	0.940732747537
CMTSOLUTION_200803142232A	NOT FOUND	NOT FOUND	16.8468761926	0.141480001077
CMTSOLUTION_200803151443A	NOT FOUND	NOT FOUND	9.04288671261	0.162271726846
CMTSOLUTION_200803201410A	NOT FOUND	NOT FOUND	25.4616098397	0.350991699786
CMTSOLUTION_200803202233A	0.970476148698	0.0365629220513	2386.4182623	0.986784064285
CMTSOLUTION_200803222124A	NOT FOUND	NOT FOUND	112.337159614	0.0815698592988
CMTSOLUTION_200803242039A	1.01089075704	0.0612813912931	51.716913292	0.976578395566
CMTSOLUTION_200803291730A	0.906991127509	0.0978384385709	39.1560807331	0.857707699627
CMTSOLUTION_200804140945A	0.826649798227	0.0359887359434	48.4588967415	0.965828065919
CMTSOLUTION_200804150303A	0.954549868758	0.0457536534976	21.2125394658	0.961084900571
CMTSOLUTION_200804152259A	0.835587476701	0.00492219980514	88.3396233986	0.979374945608
CMTSOLUTION_200804160554A	0.808961879502	0.0473323131687	370.833663882	0.984379379128
CMTSOLUTION_200804190312A	0.772241211659	0.0544489567169	43.1073281403	0.977588604942
CMTSOLUTION_200804231828A	0.91903170384	0.0585387743378	22.1310394274	0.989866585978
CMTSOLUTION_200804241214A	0.863515640499	0.0605656008044	321.688530545	0.991929353436
CMTSOLUTION_200804281557A	1.21161503734	0.103693418975	9.11145392499	0.797856498612
CMTSOLUTION_200805020133A	0.813732696218	0.0594349173929	186.91739941	0.977774701531
CMTSOLUTION_200805071602A	0.860367097247	0.0545497331473	352.691401355	0.994086664566
CMTSOLUTION_200805071616A	0.859675955893	0.0545567228748	439.994041045	0.993337594413
CMTSOLUTION_200805071645A	0.857901441465	0.0544970905275	299.350849726	0.993949463265
CMTSOLUTION_200805092151A	0.955881713277	0.0553220818235	571.515321596	0.967574739677
CMTSOLUTION_200805121111A	3.10551317972	0.0270264981789	3.38605437838	-0.837818735869
CMTSOLUTION_200805191426A	1.0989676497	0.0241266424957	21.445831058	0.930492832873
CMTSOLUTION_200805201353A	0.680060108378	0.0135441973524	86.1767454178	0.961198678721
CMTSOLUTION_200805231935A	0.814728519243	0.0630768440217	757.791226829	0.99105355117
CMTSOLUTION_200805250821A	0.773121959008	0.115659016813	19.2840081806	0.72373401778
CMTSOLUTION_200805291546A	0.954909186328	0.0546335214517	467.794140409	0.996230206667
CMTSOLUTION_200805310437A	NOT FOUND	NOT FOUND	34.0299558104	0.356224457591
CMTSOLUTION_200806010157A	0.928891635166	0.092395770973	23.2397741482	0.979764024585
CMTSOLUTION_200806031620A	1.53598516742	0.140909653566	29.4858376686	0.641637293947
CMTSOLUTION_200806032204A	0.832459121474	0.0495626754271	10.4708864751	0.861821244895
CMTSOLUTION_200806050216A	0.979056036351	0.0116354071304	25.408642645	0.980584950281
CMTSOLUTION_200806061342A	0.410401771632	0.106868918027	68.2198805408	0.636352040677
CMTSOLUTION_200806081225A	0.717200523505	0.0110689121303	282.8027532	0.968440657959
CMTSOLUTION_200806132343A	0.891187804367	0.0572865218771	488.174011718	0.99498812496
CMTSOLUTION_200806150837A	0.900484989593	0.0740116433846	39.9786569548	0.987535029492
CMTSOLUTION_200806222356A	NOT FOUND	NOT FOUND	18.7141042868	0.0661834564592
CMTSOLUTION_200806271140A	NOT FOUND	NOT FOUND	109.029128934	0.482035459806
CMTSOLUTION_200806281254A	1.18047418946	0.0783756003496	32.6132270992	0.897274900562
CMTSOLUTION_200806292053A	0.585537332308	0.0324071395248	14.3124224125	0.9707035061
CMTSOLUTION_200806300617A	0.898566260434	0.0703085163491	923.772915298	0.950949537513
CMTSOLUTION_200807050212A	NOT FOUND	NOT FOUND	2361.83302823	0.17480590093
CMTSOLUTION_200807080742A	0.840636256253	0.0186279968556	15.7532826138	-0.936665832657
CMTSOLUTION_200807080913A	0.84129566172	0.0165179106009	12.8020012029	0.981669555236
CMTSOLUTION_200807131458A	0.927687831938	0.0628336679198	69.9903431925	0.994648594559
CMTSOLUTION_200807150326A	1.15453878385	0.0185261335903	251.231301545	0.972812862395
CMTSOLUTION_200807190239A	0.884378546675	0.0592266816647	741.844259822	0.994440257364
CMTSOLUTION_200807190927A	1.2555685145	0.0633722513238	122.206839213	0.947742878985
CMTSOLUTION_200807191101A	1.26768618406	0.0639650712383	7.17914212431	0.94551121876
CMTSOLUTION_200807231526A	0.816350258935	0.0506085592124	158.182418504	0.966164447247
CMTSOLUTION_200807240143A	1.02180301666	0.112498014824	42.5463765894	0.957010440156
CMTSOLUTION_200807282140A	0.785377269416	0.0487120961996	60.8128227689	-0.60029362196
CMTSOLUTION_200808042045A	DiffNPTS	DiffNPTS	DiffDelta	DiffNPTS
CMTSOLUTION_200808050949A	0.0318010117851	0.0045511666244	47.9605643891	-0.805060632436
CMTSOLUTION_200808100820A	NOT FOUND	NOT FOUND	36.1737983037	-0.473035584204
CMTSOLUTION_200808112338A	0.901901645477	0.0593757587409	60.8001905253	0.982153249767
CMTSOLUTION_200808151025A	0.750890253307	0.0742434225788	24.01926806	0.857939456035
CMTSOLUTION_200808211224A	0.884686735999	0.0641028410588	68.9929533099	0.977883292087
CMTSOLUTION_200808220747A	0.776363461128	0.145927966016	20.9068923416	0.786656124191
CMTSOLUTION_200808251322A	0.899178478413	0.0815476609308	497.790487405	0.871353035154
CMTSOLUTION_200808262100A	0.966011445895	0.0955864139439	166.728315738	0.929000993904
CMTSOLUTION_200808270135A	0.909291103852	0.0384374143785	97.4126412414	0.984822874323
CMTSOLUTION_200808281522A	0.824488194561	0.0604292917491	85.2770825809	0.980304557007
CMTSOLUTION_200808300654A	0.835752787482	0.0641107485861	92.968602257	0.959095760525
CMTSOLUTION_200809031125A	NOT FOUND	NOT FOUND	22.803306305	0.551670877965
CMTSOLUTION_200809101100A	0.879261433596	0.0439254975865	783.830516022	-0.914146216893
CMTSOLUTION_200809101308A	0.909999538736	0.0652743760912	297.923249796	0.985641133608
CMTSOLUTION_200809110000A	0.752665541396	0.0175829471049	647.316235929	0.929099007156
CMTSOLUTION_200809110020A	0.879803496639	0.0530532768128	602.231338874	0.994477238019
CMTSOLUTION_200809180141A	0.882035414341	0.0463792323075	36.7032356086	0.968369388835
CMTSOLUTION_200809240233A	1.06458107367	0.0394518014026	22.6886154819	0.960456193844
CMTSOLUTION_200809250147A	NOT FOUND	NOT FOUND	13.2736205145	-0.434502788504
CMTSOLUTION_200810051552A	0.842495461532	0.0852498458348	613.428169224	0.934412595908
CMTSOLUTION_200810060830A	0.890540455719	0.0830016765517	114.504770887	0.983552665404
