event	E	sd	signal/noise	char_func_max
CMTSOLUTION_200801011855A	0.842139913278	0.0114324811335	29.6432498413	0.958586636097
CMTSOLUTION_200801040729A	1.04350623964	0.207640863373	16.7508158615	0.831593395307
CMTSOLUTION_200801051101A	0.845560611111	0.070818409145	408.430484238	0.860117490839
CMTSOLUTION_200801051144A	0.83865478145	0.0680984290633	149.519638293	0.762813547776
CMTSOLUTION_200801060514A	NOT FOUND	NOT FOUND	106.744708662	0.554061166592
CMTSOLUTION_200801090826A	0.948300946174	0.00719546109811	349.854059159	0.917759047753
CMTSOLUTION_200801091440A	0.747580119616	0.0849367839953	456.10631911	0.947201860001
CMTSOLUTION_200801100137A	0.929440640795	0.0536428213599	208.631836766	0.947309789681
CMTSOLUTION_200801202026A	0.994295921225	0.0189691252925	32.3749612124	0.934972089039
CMTSOLUTION_200801221714A	1.38441553694	0.049812815872	131.407087806	0.884138868423
CMTSOLUTION_200801300732A	0.852573188678	0.0558900741205	21.7524360431	0.857391521907
CMTSOLUTION_200802041701A	0.78569113967	0.00620476446152	136.914284085	0.892294205802
CMTSOLUTION_200802080938A	0.727573092519	0.0286691213464	3337.05514522	0.907675774455
CMTSOLUTION_200802091833A	0.579322020002	0.023070087338	10.9876044918	0.69932883377
CMTSOLUTION_200802101222A	0.629003290019	0.0343429072243	110.286610085	0.760771862434
CMTSOLUTION_200802121250A	NOT FOUND	NOT FOUND	183.172376224	0.516036972863
CMTSOLUTION_200802131958A	0.551313421297	0.0243851109007	26.9149739818	-0.886472263854
CMTSOLUTION_200802141009A	0.870071416578	0.0970887101984	1321.23116693	0.964960316451
CMTSOLUTION_200802141208A	0.79344717892	0.0738974147037	93.0198589882	0.796449602864
CMTSOLUTION_200802161445A	NOT FOUND	NOT FOUND	22.9610547572	0.341944787593
CMTSOLUTION_200802200808A	1.16854914426	0.0701923907462	4188.10924513	0.822119183217
CMTSOLUTION_200802201827A	0.691913560291	0.124445787285	5457.03985023	0.894279440105
CMTSOLUTION_200802210246A	0.878063910956	0.12263035581	727.90526676	0.948968534221
CMTSOLUTION_200802211416A	0.893977169776	0.0865071706441	164.571304772	0.960058364965
CMTSOLUTION_200802231557A	1.0133708727	0.0597584107774	182.662155871	0.959311757534
CMTSOLUTION_200802241446A	1.29506138889	0.330275558268	51.0880321196	0.837725298854
CMTSOLUTION_200802250836A	2.29819267061	0.0974417733736	995.9974933	0.85713226962
CMTSOLUTION_200802251806A	1.00032094826	0.246507344673	134.49178897	0.862700196143
CMTSOLUTION_200802252102A	1.16506877846	0.162402192251	45.0356046786	0.717408656341
CMTSOLUTION_200802270654A	0.722702583699	0.00944213901798	236.310792508	0.862038033262
CMTSOLUTION_200803030237A	1.2037496353	0.211742715107	82.3124025869	0.876227067063
CMTSOLUTION_200803030931A	0.655071985044	0.0150262948321	675.74646805	0.734465704294
CMTSOLUTION_200803031349A	1.4527780042	0.0265151050348	228.345004796	0.859067836385
CMTSOLUTION_200803031411A	1.45646606761	0.0227502143231	307.926431421	0.922110547499
CMTSOLUTION_200803131328A	0.955011604664	0.109317498442	84.6966904088	0.979047250642
CMTSOLUTION_200803142232A	0.91300175344	0.0838161560729	533.610631019	0.944410311739
CMTSOLUTION_200803151443A	0.666041818809	0.0316315303139	174.402275067	-0.83168447119
CMTSOLUTION_200803201410A	0.915002015997	0.030401202169	37.1415198959	0.934922488493
CMTSOLUTION_200803202233A	NOT FOUND	NOT FOUND	5161.25271327	0.328198568314
CMTSOLUTION_200803222124A	1.49414408832	0.021780006389	38.2171553636	0.864648101276
CMTSOLUTION_200803242039A	NOT FOUND	NOT FOUND	44.4498497237	-0.344958020342
CMTSOLUTION_200803291730A	1.48658115533	0.0662920904897	136.376695444	0.655515208327
CMTSOLUTION_200804140945A	0.780540613979	0.0827548465985	48.7391188949	0.838260154245
CMTSOLUTION_200804150303A	0.820996691337	0.0653246132575	125.332101642	0.883330555561
CMTSOLUTION_200804152259A	1.26094202195	0.0762318503455	1613.34530623	0.849405430139
CMTSOLUTION_200804160554A	0.560077666532	0.0246770941278	1349.04740434	0.764945916438
CMTSOLUTION_200804190312A	1.08104834761	0.332425042801	41.1157167153	0.975519527926
