event	E	sd	signal/noise	char_func_max
CMTSOLUTION_200801011855A	0.837807830277	0.0400346518048	356.172299611	0.947569587787
CMTSOLUTION_200801040729A	NOT FOUND	NOT FOUND	99.1238179293	0.564407872193
CMTSOLUTION_200801051101A	1.0994813318	0.0816342548946	1292.46350484	0.986336480214
CMTSOLUTION_200801051144A	1.07671183396	0.0838321941891	92.6546296552	0.985050229843
CMTSOLUTION_200801060514A	0.837094509606	0.0709172639806	442.504461717	0.904534520374
CMTSOLUTION_200801090826A	1.66375164803	0.21860150352	2387.57272269	0.8518759646
CMTSOLUTION_200801091440A	1.0410939609	0.0676291831462	273.80881595	0.987025822895
CMTSOLUTION_200801100137A	1.18375210514	0.0439412796761	624.358710147	0.977872682004
CMTSOLUTION_200801202026A	1.1495157873	0.216953200041	28.9972692951	0.907372257658
CMTSOLUTION_200801221714A	0.683911810512	0.234380300421	99.4198899386	0.775040405747
CMTSOLUTION_200801300732A	1.43587064618	0.0739471685608	97.6255448574	0.904999055852
CMTSOLUTION_200802041701A	0.979992270724	0.0371981338127	349.532935244	0.989740919298
CMTSOLUTION_200802080938A	0.943317074214	0.0463104027449	10202.7342811	0.99152975304
CMTSOLUTION_200802091833A	1.26910423016	0.240569280266	125.899872794	-0.741768764557
CMTSOLUTION_200802101222A	0.822019745223	0.027809890676	944.597937043	0.963634162778
CMTSOLUTION_200802121250A	0.983053063614	0.0939542820085	950.492570372	0.973671774093
CMTSOLUTION_200802131958A	1.84923101953	0.12510125672	286.53305478	-0.949192716828
CMTSOLUTION_200802141009A	0.645135598523	0.0985136629227	3235.29313833	0.884105219537
CMTSOLUTION_200802141208A	0.805766678313	0.0585766100487	19.8351284927	0.936774327254
CMTSOLUTION_200802161445A	1.02825963367	0.0428510480984	168.948418066	0.993831487643
CMTSOLUTION_200802200808A	1.10844683389	0.0220823150607	4310.88625149	0.940452351464
CMTSOLUTION_200802201827A	0.637161767721	0.0598298942456	1636.82425857	0.93957106985
CMTSOLUTION_200802210246A	0.986444122226	0.0519772196154	2259.26791406	0.974570749258
CMTSOLUTION_200802211416A	1.04887102349	0.0845518211867	203.625985437	0.978987893297
CMTSOLUTION_200802231557A	0.772587058352	0.113644482865	261.501070191	0.801556862137
CMTSOLUTION_200802241446A	0.850066838327	0.092103666583	134.103662477	0.852835664158
CMTSOLUTION_200802250836A	0.983821668665	0.0994803055136	1071.70556044	0.892549322792
CMTSOLUTION_200802251806A	0.789247666456	0.0847183422552	221.017498908	0.833821319008
CMTSOLUTION_200802252102A	0.722846825999	0.0793969392707	76.4013496478	0.820421271961
CMTSOLUTION_200802270654A	1.1536913168	0.0672574891217	76.8609279002	0.906154538368
CMTSOLUTION_200803030237A	0.652402322392	0.0678693384821	51.8081361371	0.800065965523
CMTSOLUTION_200803030931A	0.867681198611	0.0504126040624	1321.81507948	0.987980991959
CMTSOLUTION_200803031349A	0.624226982303	0.0305007206619	558.957993525	0.845043456679
CMTSOLUTION_200803031411A	0.634316729052	0.0637160673764	635.623690885	0.76299410226
CMTSOLUTION_200803131328A	0.672479496572	0.0391028448533	74.4309076166	0.950670439826
CMTSOLUTION_200803142232A	1.25773438158	0.0867994475317	81.9196049593	0.806039739961
CMTSOLUTION_200803151443A	NOT FOUND	NOT FOUND	33.9793084952	0.553918389793
CMTSOLUTION_200803201410A	0.895459757168	0.0503772385296	120.196074966	0.921191360958
CMTSOLUTION_200803202233A	2.50376012881	0.140188798056	14143.2118486	-0.892931803551
CMTSOLUTION_200803222124A	0.837811088169	0.110039911569	105.361737893	0.931891434976
CMTSOLUTION_200803242039A	1.07228949259	0.0341305480216	187.008751257	0.9948236309
CMTSOLUTION_200803291730A	1.11113278192	0.126572261825	365.268214916	0.810732619608
CMTSOLUTION_200804140945A	0.930234108178	0.0364668249806	202.883460119	0.98836683214
CMTSOLUTION_200804150303A	0.934961557168	0.0466645361219	237.229703506	0.951449646682
CMTSOLUTION_200804152259A	1.10798249348	0.0340035360739	995.915748229	0.922700242642
CMTSOLUTION_200804160554A	0.98675275443	0.0502173600973	2420.43042034	0.988579032485
CMTSOLUTION_200804190312A	1.10989236292	0.33235148459	142.354542042	0.906865391765
CMTSOLUTION_200804231828A	1.23601444237	0.219734387411	163.390729038	0.878839976443
CMTSOLUTION_200804241214A	0.848528923455	0.0648737355438	326.326093936	0.931823516181
CMTSOLUTION_200804281557A	0.868766423162	0.0629378924802	51.7220808675	0.729847513308
CMTSOLUTION_200805020133A	1.06801589354	0.0428369261822	1309.79958784	0.974177033199
CMTSOLUTION_200805071602A	1.18234487956	0.0175449895702	1861.689558	-0.875018111054
CMTSOLUTION_200805071616A	1.17825230751	0.0201634970915	1919.48546967	-0.9012284599
CMTSOLUTION_200805071645A	1.18567320045	0.014251701032	328.323226956	-0.89119791746
CMTSOLUTION_200805092151A	0.884469962733	0.0561289292818	1372.92497471	0.971305422396
CMTSOLUTION_200805121111A	0.869810383023	0.0967262883056	9.9228049105	0.901100812154
CMTSOLUTION_200805191426A	1.1405734254	0.105165169159	139.458517689	0.973876647464
CMTSOLUTION_200805201353A	0.944601078292	0.0284676816179	275.524642096	0.996263587514
CMTSOLUTION_200805231935A	0.928073144241	0.0592403088199	5066.23490313	0.986161537698
CMTSOLUTION_200805250821A	0.786027825404	0.161288224592	507.534669717	0.61841907509
CMTSOLUTION_200805291546A	0.957585851922	0.0713624704996	4555.43170968	0.980873319551
CMTSOLUTION_200805310437A	1.18492976802	0.176175176101	427.426982926	0.87232916932
CMTSOLUTION_200806010157A	1.08023873262	0.203278514695	115.4874145	0.777339417239
CMTSOLUTION_200806031620A	0.808080216321	0.0128175988233	225.994275642	0.960130345143
CMTSOLUTION_200806032204A	0.821806320662	0.0269856506659	43.7165188881	0.965569587585
CMTSOLUTION_200806050216A	0.831466640079	0.0246504602063	131.751626513	0.977743019294
CMTSOLUTION_200806061342A	1.07046251935	0.0537740921293	36.8042480574	0.791221608407
CMTSOLUTION_200806081225A	1.25939697566	0.168210657015	914.71847329	0.720661434142
CMTSOLUTION_200806132343A	0.819470203942	0.135120438662	2238.29059627	0.846550883591
CMTSOLUTION_200806150837A	2.97148651807	0.0705725611309	75.6688721523	0.726706487149
CMTSOLUTION_200806222356A	0.944405233848	0.0608193566742	49.7645621109	0.928836292262
CMTSOLUTION_200806271140A	1.41312606614	0.175037493864	1050.44642867	0.891075419729
CMTSOLUTION_200806281254A	1.46893936865	0.149409080612	258.507931132	0.971682668612
CMTSOLUTION_200806292053A	NOT FOUND	NOT FOUND	12.0784368103	0.211550457388
CMTSOLUTION_200806300617A	NOT FOUND	NOT FOUND	2549.82009431	-0.482919227331
CMTSOLUTION_200807050212A	1.99066921626	0.318034701441	19023.0018268	-0.716197547426
CMTSOLUTION_200807080742A	1.11485991332	0.0931521461792	106.474523794	0.981310384525
CMTSOLUTION_200807080913A	1.19268484945	0.180924333362	10.0133958494	-0.882819537876
CMTSOLUTION_200807131458A	1.04367266236	0.0559714833131	406.124392315	0.857753659374
CMTSOLUTION_200807150326A	1.14161179251	0.0752739160276	2246.02161388	0.964713635161
CMTSOLUTION_200807190239A	1.11732808606	0.0133397337248	3782.44082887	-0.974351947395
CMTSOLUTION_200807190927A	1.19058553703	0.0399599406166	322.104527212	0.960721449549
CMTSOLUTION_200807191101A	1.19414354349	0.0400071312947	5.5021998165	0.958940659024
CMTSOLUTION_200807231526A	1.2714758465	0.0519126750847	625.007863198	0.967685048415
CMTSOLUTION_200807240143A	0.86349629365	0.0522647151843	548.945051528	0.979139043817
CMTSOLUTION_200807282140A	1.00226396022	0.02973891351	356.342976746	0.991832120332
CMTSOLUTION_200808042045A	DiffNPTS	DiffNPTS	DiffDelta	DiffNPTS
CMTSOLUTION_200808050949A	0.928117218137	0.106392643589	128.950564247	0.900401139957
CMTSOLUTION_200808100820A	1.40146684491	0.166521357297	460.676826748	0.885694747348
CMTSOLUTION_200808112338A	1.05232287799	0.0207382010251	509.892576993	0.991651984131
CMTSOLUTION_200808151025A	1.15716650842	0.0099741213608	116.433287825	0.712364161619
CMTSOLUTION_200808211224A	1.24323520244	0.0692805748983	364.723345713	0.986456219571
CMTSOLUTION_200808220747A	0.889423267038	0.12389601657	196.929364713	0.744282355633
CMTSOLUTION_200808251322A	1.42250403874	0.300352650622	1944.62689735	0.81635785814
CMTSOLUTION_200808262100A	1.23572464176	0.120373483872	265.785158489	0.971435435267
CMTSOLUTION_200808270135A	2.22370515897	0.0301709556803	428.314863071	0.774721372122
CMTSOLUTION_200808281522A	0.988459562877	0.0976342674064	606.499984862	0.961594070644
CMTSOLUTION_200808300654A	0.848725807465	0.101035480859	641.069982136	0.953187509521
CMTSOLUTION_200809031125A	0.898566173257	0.055344287236	81.9857924015	-0.812807681171
CMTSOLUTION_200809101100A	0.915172205443	0.0575629835027	8684.76093103	-0.974561185837
CMTSOLUTION_200809101308A	0.989743087435	0.068586959819	1657.97277978	0.990321345037
CMTSOLUTION_200809110000A	5.5274928105	1.20356720221	17410.0738387	0.609592315245
CMTSOLUTION_200809110020A	1.98107612991	0.255388856641	9540.78307294	0.898539512301
CMTSOLUTION_200809180141A	1.00247320368	0.0125065270699	129.152829469	0.990349704643
CMTSOLUTION_200809240233A	0.948697915219	0.0881207228952	1103.56230859	0.982653313089
CMTSOLUTION_200809250147A	NOT FOUND	NOT FOUND	177.583740949	0.575131617982
CMTSOLUTION_200810051552A	0.569654386677	0.0660893156468	2500.54205702	0.961816230406
CMTSOLUTION_200810060830A	1.78389073065	0.272499505098	746.064054211	0.902053831869
CMTSOLUTION_200810110906A	1.11990242854	0.0703027053445	377.819849047	0.928468391703
CMTSOLUTION_200810111040A	4.16035744794	0.452267144801	116.650822981	-0.978560460268
CMTSOLUTION_200810122055A	1.23975033117	0.537365245476	105.056011593	0.700626085514
CMTSOLUTION_200810140206A	1.44580794541	0.141529411724	22.141185644	0.917686827372
CMTSOLUTION_200810161941A	1.4203747779	0.0266499425713	792.359705103	-0.888162573716
CMTSOLUTION_200810231004A	NOT FOUND	NOT FOUND	334.477157692	0.582795794645
CMTSOLUTION_200810281600A	1.01284868087	0.217762656638	269.061251502	0.781936793598
CMTSOLUTION_200810282309A	0.976700531411	0.037609943651	1306.58640157	0.945162943627
CMTSOLUTION_200810291132A	1.43976082724	0.260356889272	972.91995034	0.815234404963
CMTSOLUTION_200810301515A	5.5598220823	0.459865906993	74.3891917702	-0.750569210772
CMTSOLUTION_200811010113A	1.29329329252	0.188550359213	51.2906741364	0.942211959468
CMTSOLUTION_200811021348A	0.897135668339	0.0515845498382	255.505312091	0.989129488372
CMTSOLUTION_200811071604A	NOT FOUND	NOT FOUND	105.613308152	0.599615688895
CMTSOLUTION_200811100122A	NOT FOUND	NOT FOUND	742.8601519	0.268628862219
CMTSOLUTION_200811161702A	3.64279512087	0.198070850627	10542.4126738	0.865843488529
CMTSOLUTION_200811190611A	0.992675313769	0.0924338515177	526.654655106	0.97846827673
CMTSOLUTION_200811210705A	1.48946792852	0.338708044937	41.4433841736	0.817984213773
CMTSOLUTION_200811221600A	0.508648677516	0.083664195748	1179.3843747	0.98210203539
CMTSOLUTION_200811221849A	1.1162502661	0.00929784303329	96.7179464934	0.990008563385
CMTSOLUTION_200811240902A	0.554094410491	0.0751795404119	2149.72724951	0.908562705268
CMTSOLUTION_200812061055A	NOT FOUND	NOT FOUND	95.6945359598	-0.479488166807
CMTSOLUTION_200812081839A	3.5211357603	0.283195211357	277.025815864	0.926673926379
CMTSOLUTION_200812130827A	0.734950059988	0.0466845561539	18.056774728	0.964501673725
CMTSOLUTION_200812172157A	NOT FOUND	NOT FOUND	77.5905500165	0.284285529064
CMTSOLUTION_200812182119A	1.07220107575	0.0355015130332	225.729177162	0.98255943855
CMTSOLUTION_200812190831A	1.03243787921	0.0676252371695	649.145069822	0.991377883703
CMTSOLUTION_200812201029A	NOT FOUND	NOT FOUND	343.513430083	0.590268380724
CMTSOLUTION_200812250320A	1.21497149568	0.0240303616519	209.571581528	0.961124969302
CMTSOLUTION_200812282259A	0.970485601975	0.0353307092053	20.5528693916	0.973289267765
CMTSOLUTION_200901031943A	1.57420624446	0.269562570484	4723.3672785	0.639205638309
CMTSOLUTION_200901032233A	0.839589632085	0.0866913214817	27.2438803864	0.601677341832
CMTSOLUTION_200901062248A	0.945593754203	0.0571538397028	10.4146631997	0.79299869969
CMTSOLUTION_200901081921A	0.898335899319	0.0294144102041	385.209499612	0.976686511599
CMTSOLUTION_200901130104A	1.5041446257	0.284721494786	104.376049477	0.701991537629
CMTSOLUTION_200901151749A	1.58245049111	0.0142148913617	2994.59121407	-0.643121676243
CMTSOLUTION_200901221340A	1.11798856433	0.140496683984	195.377816295	0.956872881845
CMTSOLUTION_200901222016A	2.12931373743	0.0693921183935	89.4732336477	-0.975621891254
CMTSOLUTION_200902111734A	1.99687803752	0.0749317042715	3575.100846	-0.692185822573
CMTSOLUTION_200902111825A	1.9697750171	0.0801961160959	47.4402593221	-0.683142867062
CMTSOLUTION_200902120349A	0.898845586748	0.0407489307637	173.317754407	0.905789898806
CMTSOLUTION_200902120830A	1.26281435793	0.239304005931	44.9352397747	0.810621416123
CMTSOLUTION_200902121315A	1.18068947191	0.276842428315	150.467196302	0.85220125942
CMTSOLUTION_200902151004A	1.26132050545	0.103936145301	94.3303892792	0.945149251719
CMTSOLUTION_200902162316A	1.17202818556	0.144946631044	274.114750728	0.958509386007
CMTSOLUTION_200902170528A	0.538549768052	0.0238183651097	9.59054885679	-0.900433165556
CMTSOLUTION_200902221745A	0.876904741321	0.119530858117	85.2896746336	0.815142148489
CMTSOLUTION_200902281433A	1.00656317509	0.0764872197619	96.2227609916	0.853754474023
CMTSOLUTION_200903061050A	0.930716576065	0.0608806605892	1740.28085116	0.989677026901
CMTSOLUTION_200903122323A	0.962777276651	0.115224708468	594.047395778	0.968877479109
CMTSOLUTION_200903161415A	1.35669384775	0.0939772535317	246.717543215	0.604413294119
CMTSOLUTION_200904010355A	1.4980977592	0.175423043382	771.914474076	0.605095193415
CMTSOLUTION_200904040531A	0.842060283756	0.0177420931365	301.982483786	0.924336668717
CMTSOLUTION_200904070423A	1.0380337645	0.0389617741988	3437.21441647	0.992748299854
CMTSOLUTION_200904152001A	1.01456418138	0.0143984319899	50.1820011953	0.765966356128
CMTSOLUTION_200904161457A	1.00159398775	0.0924791634887	507.655240503	0.979719164504
CMTSOLUTION_200904170208A	0.922191878086	0.0782613880142	70.3766463864	0.922220550907
CMTSOLUTION_200904181917A	0.999980492699	0.0247465662319	894.539341309	0.993743375789
CMTSOLUTION_200904190523A	NOT FOUND	NOT FOUND	51.8766323786	-0.528240918072
CMTSOLUTION_200904210526A	0.949104665406	0.0230008042393	126.80720747	0.985934276443
CMTSOLUTION_200904251718A	0.817871978004	0.0767940778033	75.8718710424	0.970497207889
CMTSOLUTION_200904281954A	0.999497817002	0.128004013642	52.0925246243	0.801733137362
CMTSOLUTION_200905031621A	1.01223137385	0.0810042313129	257.403290773	0.974568038139
CMTSOLUTION_200905100116A	1.03980176988	0.0738952629246	549.905654307	0.982227284501
CMTSOLUTION_200905120126A	1.04437786532	0.117537363871	130.250232752	0.967837269617
CMTSOLUTION_200905191735A	0.979575367627	0.0418291560961	90.5127751434	0.962590530228
CMTSOLUTION_200905241617A	1.09219329331	0.232898634638	68.6329197202	0.647461381322
CMTSOLUTION_200905280824A	1.02979581953	0.10969168931	4689.77549044	0.984276781689
CMTSOLUTION_200906041725A	0.752695737141	0.0383799226931	186.766002614	0.966031249679
CMTSOLUTION_200906050330A	1.95554171833	0.100809540906	2484.30330255	0.926237702981
CMTSOLUTION_200906062033A	0.95509279945	0.0591805833665	107.1543996	0.987213313022
CMTSOLUTION_200906140558A	1.13952524037	0.0537989343942	323.83186215	0.991542181034
CMTSOLUTION_200906162005A	1.09110266478	0.130552934505	255.2828488	0.950431725543
CMTSOLUTION_200906191405A	1.22663988139	0.0254863479444	186.048513983	0.908177043886
CMTSOLUTION_200906200828A	1.42393865966	0.307139527927	8.82440938571	0.749134823303
CMTSOLUTION_200906231419A	1.01022979118	0.0449738086926	412.022028771	0.95544995673
CMTSOLUTION_200907010930A	0.921776406142	0.0690792590566	1293.82348104	0.899873074555
CMTSOLUTION_200907040649A	0.91063510891	0.112303291864	154.864318831	0.954935530489
CMTSOLUTION_200907061453A	1.06405604244	0.0313605762763	107.816590726	0.982819310521
CMTSOLUTION_200907071911A	0.920901129644	0.0951174242312	456.527115985	0.98196659498
CMTSOLUTION_200907081923A	1.1607058771	0.0995653484924	170.720148532	0.938537163261
CMTSOLUTION_200907120612A	3.0470033546	0.136111537313	59.8665135031	-0.754469999323
CMTSOLUTION_200907131805A	1.14301283468	0.0903588138027	519.168401169	0.985654094118
CMTSOLUTION_200907300737A	1.39743606211	0.119749145668	11.5856213441	0.932379265503
CMTSOLUTION_200908020854A	1.39696939998	0.0277566334234	53.601747357	0.81253677774
CMTSOLUTION_200908031800A	0.575009713574	0.0769739933726	2646.94635295	0.817027056088
CMTSOLUTION_200908031840A	0.646412069765	0.14038488509	846.676788068	0.774961093284
CMTSOLUTION_200908050018A	1.05494473169	0.0569745916022	259.04447785	0.976349402783
CMTSOLUTION_200908091055A	NOT FOUND	NOT FOUND	789.897084051	0.290269399426
CMTSOLUTION_200908100406A	0.819235399251	0.0578828895782	281.50966242	0.914442887175
CMTSOLUTION_200908101955A	1.09927202245	0.0781431030978	7547.76564419	0.982113651201
CMTSOLUTION_200908122248A	0.893430745238	0.054626039853	1463.91082477	0.947210610314
CMTSOLUTION_200908160738A	DiffNPTS	DiffNPTS	DiffDelta	DiffNPTS
CMTSOLUTION_200908170005A	NOT FOUND	NOT FOUND	15323.2993458	-0.414684180421
CMTSOLUTION_200908171011A	0.825254054705	0.0886701104333	318.277680822	0.712803443558
CMTSOLUTION_200908200635A	0.986265663511	0.0908435216538	1082.32497424	0.973261448002
CMTSOLUTION_200908280151A	2.21911257879	0.192692354032	1084.38862631	-0.878598147046
CMTSOLUTION_200908280152A	1.46799816036	0.160402993065	822.531380118	-0.87660014661
CMTSOLUTION_200909020755A	0.608760328188	0.144028371632	1968.60635167	0.83945531696
CMTSOLUTION_200909031326A	NOT FOUND	NOT FOUND	82.809248031	0.447623122083
CMTSOLUTION_200909062149A	1.34066951272	0.0458517349733	330.43039174	0.854972732152
CMTSOLUTION_200909071612A	1.87405812882	0.111590981255	174.317968535	0.862445533615
CMTSOLUTION_200909072241A	1.15326023539	0.0149298996072	506.399129784	0.760552539317
CMTSOLUTION_200909122006A	1.01434468922	0.0544416898385	826.745969446	0.994304735035
CMTSOLUTION_200909172321A	0.858785772094	0.0481885656796	96.9898564094	0.965290016235
CMTSOLUTION_200909210853A	1.05907618633	0.0110587159572	215.432976355	0.89094490731
CMTSOLUTION_200909240716A	1.05562909041	0.101977225837	778.274073608	0.970652376438
CMTSOLUTION_200909301016A	0.822258591668	0.0285646329904	9694.81841428	0.917584045582
CMTSOLUTION_200910010152A	1.39178602055	0.0771253515963	1697.16860614	0.750812237394
CMTSOLUTION_200910041058A	NOT FOUND	NOT FOUND	123.280330599	-0.413156599622
CMTSOLUTION_200911280604A	1.48232260706	0.232949427314	109.585834505	0.838359346922
CMTSOLUTION_200911281810A	0.92739150835	0.00490814242872	108.563248793	0.931498370447
CMTSOLUTION_200912091600A	1.04873592908	0.0347566011907	1181.67401416	0.97845995724
CMTSOLUTION_200912100230A	2.19203055366	0.310792502256	166.91448201	-0.835924848784
CMTSOLUTION_200912170137A	NOT FOUND	NOT FOUND	950.229245493	-0.137402998786
CMTSOLUTION_200912171455A	NOT FOUND	NOT FOUND	83.6147686633	0.133876426467
CMTSOLUTION_200912191302A	0.838274583855	0.030619391049	932.159627643	0.949357620268
CMTSOLUTION_200912192319A	1.09994022074	0.020195212694	220.896182703	0.952338157496
CMTSOLUTION_200912240023A	NOT FOUND	NOT FOUND	156.120054761	0.293030978925
CMTSOLUTION_200912260857A	0.939272364288	0.088469865674	96.1694776421	0.95897673428
CMTSOLUTION_201001020845A	0.731177970826	0.147333440475	114.809259535	0.688265824633
CMTSOLUTION_201001032148A	0.924586473721	0.043821362748	1114.59620327	0.944230080065
CMTSOLUTION_201001032236A	0.884936125308	0.0440982354929	984.599550887	0.935565951304
CMTSOLUTION_201001050455A	0.848555959531	0.00766141106549	1058.04256463	0.720648355865
CMTSOLUTION_201001051215A	1.14059567999	0.116548048326	1151.31822414	0.968446667893
CMTSOLUTION_201001051311A	1.13617424714	0.114936400281	112.360083687	0.960521187884
CMTSOLUTION_201001090551A	NOT FOUND	NOT FOUND	26.1690155479	-0.0361870884675
CMTSOLUTION_201001171200A	1.18944824832	0.0245039342495	165.303150533	0.984450555523
CMTSOLUTION_201001181556A	1.01337338866	0.0847229203583	164.31495166	-0.968348727793
CMTSOLUTION_201001220046A	1.58036973839	0.383468265826	69.5581552765	0.66996086249
CMTSOLUTION_201002012228A	0.776841444537	0.0671029549462	183.544238175	0.980296549163
CMTSOLUTION_201002050659A	0.749389413371	0.00812075553839	164.981793204	0.933480891762
CMTSOLUTION_201002060444A	0.966956847759	0.0698346566703	340.153651976	0.983321603203
CMTSOLUTION_201002070610A	1.16284503281	0.0793315864116	298.014191063	0.607630029925
CMTSOLUTION_201002112156A	0.00288642559675	0.000487519019021	232.041971117	0.833640704018
CMTSOLUTION_201002152151A	1.36723694254	0.0470172866892	176.897412991	0.780006333666
CMTSOLUTION_201002180113A	NOT FOUND	NOT FOUND	793.92881193	0.400438169429
CMTSOLUTION_201002231025A	NOT FOUND	NOT FOUND	20.0014378607	-0.263328742178
CMTSOLUTION_201002262031A	1.13032015897	0.133986778869	4798.5603578	0.88332384588
CMTSOLUTION_201002271545A	0.957082117747	0.0136512839038	9.42993676512	0.982121905503
CMTSOLUTION_201002271900A	0.988194030392	0.0553780980029	15.4788217274	0.971408764577
CMTSOLUTION_201002281125A	0.831590520619	0.0207064584629	214.094476147	0.991808711109
CMTSOLUTION_201003031744A	1.03472639974	0.11326715238	80.268118636	0.964147350975
CMTSOLUTION_201003040018A	1.58392071775	0.175055500525	158.205655528	0.655282400045
