event	E	sd	signal/noise	char_func_max
CMTSOLUTION_200809110000A	NOT FOUND	NOT FOUND	21039.7428012	-0.398778439707
CMTSOLUTION_200809110020A	NOT FOUND	NOT FOUND	11582.3857138	0.380129678222
CMTSOLUTION_200809180141A	0.881521575759	0.0166296297589	184.550540228	0.945236622196
CMTSOLUTION_200809240233A	1.01895039917	0.013457750636	1309.92159174	0.989736361243
CMTSOLUTION_200809250147A	0.659265750685	0.0422353271158	311.14004604	0.654113615881
CMTSOLUTION_200810051552A	0.975267540209	0.185281313424	2857.89201731	0.939488753706
CMTSOLUTION_200810060830A	1.04790147979	0.0208722217954	814.34203078	0.916324735398
CMTSOLUTION_200810110906A	1.33603962384	0.0245110991676	502.025499706	0.974729143974
CMTSOLUTION_200810111040A	3.92587459884	0.473997086488	86.1542282484	-0.662693113648
CMTSOLUTION_200810122055A	0.989147104598	0.178237898835	106.509410572	0.888743943614
CMTSOLUTION_200810140206A	NOT FOUND	NOT FOUND	37.3539298523	0.46333918797
CMTSOLUTION_200810161941A	1.59187752008	0.0272388077149	869.031372582	-0.968784779353
CMTSOLUTION_200810231004A	0.89677856728	0.0099282863939	311.95131719	0.716653380537
CMTSOLUTION_200810281600A	0.988669151276	0.0269506614392	280.564754648	0.97789053556
CMTSOLUTION_200810282309A	1.59076576222	0.207296787398	1333.29271896	0.779538840459
CMTSOLUTION_200810291132A	1.25260407894	0.51177476459	1296.51364522	0.682254247609
CMTSOLUTION_200810301515A	0.880955565048	0.0516660949652	94.0381723207	0.979093528196
CMTSOLUTION_200811010113A	1.17430482359	0.109094995509	39.9526565163	0.86107949475
CMTSOLUTION_200811021348A	0.9093178117	0.0498468198265	289.227858374	0.979012031508
CMTSOLUTION_200811071604A	1.16192947583	0.0881132057347	108.050350543	-0.690859409305
CMTSOLUTION_200811100122A	2.5247398481	0.355457200451	1105.7694482	-0.756459919587
CMTSOLUTION_200811161702A	2.30801203877	0.0951032674878	9055.15021858	0.944443753665
CMTSOLUTION_200811190611A	0.982001488101	0.053225552395	630.35365431	0.982958916604
CMTSOLUTION_200811210705A	1.02034045938	0.160307433234	32.9571373689	0.928398025807
CMTSOLUTION_200811221600A	0.58428235223	0.0115533823553	1534.40884779	0.987373531406
CMTSOLUTION_200811221849A	0.98194435607	0.0680524176027	79.678184892	0.960475621365
CMTSOLUTION_200811240902A	2.47810365099	0.140006869808	3255.5873565	-0.749715440031
CMTSOLUTION_200812061055A	2.14763778131	0.120285012639	110.011206159	-0.609454652721
CMTSOLUTION_200812081839A	3.24170802811	0.138508365567	288.983920687	0.758322494437
CMTSOLUTION_200812130827A	0.622832509077	0.0451994812881	23.578019916	0.958449865018
CMTSOLUTION_200812172157A	0.243617551037	0.0147358047153	71.8252101851	-0.708826736336
CMTSOLUTION_200812182119A	0.988102704284	0.0331905635327	266.336875579	0.957939567169
CMTSOLUTION_200812190831A	1.02892707849	0.0476960773988	796.568977279	0.985579860756
CMTSOLUTION_200812201029A	1.63438598966	0.139906323898	778.546584772	0.736657539325
CMTSOLUTION_200812250320A	1.00535640052	0.195748245862	174.006051579	0.681817039276
CMTSOLUTION_200812282259A	1.04257624495	0.116263562879	18.9179571736	0.887383662262
CMTSOLUTION_200901031943A	1.52047265692	0.17217327191	5945.72766316	0.824607629745
CMTSOLUTION_200901032233A	1.07872915329	0.0185308992081	21.8481161023	-0.623036287419
