event	E	sd	signal/noise	char_func_max
CMTSOLUTION_200801011855A	0.923388544757	0.0142709847827	190.186544681	0.917216099872
CMTSOLUTION_200801040729A	1.02335966352	0.178034670309	25.4535347484	0.707936692875
CMTSOLUTION_200801051101A	0.950283989079	0.0572703814398	800.562658618	0.988910959487
CMTSOLUTION_200801051144A	0.948459799893	0.0538316381218	70.2668953988	0.992287269967
CMTSOLUTION_200801060514A	1.02209125103	0.0348000396259	267.767009498	0.895772794096
CMTSOLUTION_200801090826A	0.923251252314	0.029546426577	1374.42458143	0.970624103121
CMTSOLUTION_200801091440A	0.978567159386	0.0474406777086	80.4687938686	0.994988488904
CMTSOLUTION_200801100137A	0.846166197651	0.0291556595466	175.727898581	0.983256120391
CMTSOLUTION_200801202026A	1.02723784163	0.087224683212	51.6366844156	0.852702419534
CMTSOLUTION_200801221714A	1.13872982147	0.115884364741	58.5799574061	0.684736592838
CMTSOLUTION_200801300732A	0.694322614501	0.058024782977	102.721817804	0.911961538407
CMTSOLUTION_200802041701A	1.88487345941	0.013195568864	134.267480227	-0.913743518569
CMTSOLUTION_200802080938A	1.04586840028	0.0875445595715	3371.20863227	0.983671806433
CMTSOLUTION_200802091833A	3.28538978417	0.165407821363	112.509659573	-0.896551298732
CMTSOLUTION_200802101222A	1.13309089273	0.0767379241692	486.956334835	0.986407131791
CMTSOLUTION_200802121250A	0.969345680036	0.0228349704677	381.792619854	0.986134889874
CMTSOLUTION_200802131958A	1.01047084663	0.049687318989	225.767623377	0.94928011001
CMTSOLUTION_200802141009A	0.564558360197	0.0263142969191	1331.91811933	0.820684586761
CMTSOLUTION_200802141208A	0.604978825605	0.0383765021624	18.72093324	0.774501602442
CMTSOLUTION_200802161445A	1.09663445919	0.063030106826	154.994301348	0.984911950857
CMTSOLUTION_200802200808A	1.31023679158	0.0231525288121	3305.02793098	0.672264780571
CMTSOLUTION_200802201827A	0.75448295408	0.0344173056445	372.706911119	0.933276315899
CMTSOLUTION_200802210246A	0.923491227808	0.0643365346878	867.863965435	0.989136641717
CMTSOLUTION_200802211416A	0.858126274084	0.0478112561299	57.6942769563	0.986570192126
CMTSOLUTION_200802231557A	NOT FOUND	NOT FOUND	87.8659848037	0.352773884085
CMTSOLUTION_200802241446A	1.03264723276	0.0616070988042	64.7784304741	0.749760683008
CMTSOLUTION_200802250836A	1.05042431782	0.0373917130194	508.157274362	0.619369206301
CMTSOLUTION_200802251806A	1.10341632588	0.0501504249617	128.722999563	0.669615037799
